date and time,T,RH,WS,Rs,P
2025-07-11 19:00:00,34.59,51.91,2.28,0.0,98.0
2025-07-11 20:00:00,33.96,52.73,2.97,0.0,98.03
2025-07-11 21:00:00,33.36,53.23,3.83,0.0,98.07
2025-07-11 22:00:00,32.71,54.28,4.78,0.0,98.09
2025-07-11 23:00:00,32.0,56.53,5.7,0.0,98.08
2025-07-12 00:00:00,31.11,60.54,5.89,0.0,98.07
2025-07-12 01:00:00,30.22,65.03,5.84,0.0,98.03
2025-07-12 02:00:00,29.51,69.22,5.28,0.0,98.0
2025-07-12 03:00:00,28.93,73.17,4.72,0.0,98.02
2025-07-12 04:00:00,28.49,76.44,4.27,0.0,98.07
2025-07-12 05:00:00,28.2,78.65,4.14,0.01,98.14
2025-07-12 06:00:00,28.7,76.58,4.84,0.2,98.23
2025-07-12 07:00:00,29.76,71.9,5.06,0.54,98.3
2025-07-12 08:00:00,30.99,66.63,4.96,1.02,98.34
2025-07-12 09:00:00,32.46,60.45,4.67,1.29,98.34
2025-07-12 10:00:00,33.82,55.09,3.96,1.93,98.31
2025-07-12 11:00:00,34.84,51.44,3.24,2.6,98.26
2025-07-12 12:00:00,35.64,48.76,2.58,3.07,98.2
2025-07-12 13:00:00,36.13,46.92,1.96,2.57,98.12
2025-07-12 14:00:00,36.5,45.58,1.44,2.67,98.08
2025-07-12 15:00:00,36.65,44.89,1.04,2.28,98.05
2025-07-12 16:00:00,36.47,45.0,0.64,1.6,98.04
2025-07-12 17:00:00,36.07,45.96,0.23,0.86,98.06
2025-07-12 18:00:00,35.49,48.64,0.69,0.24,98.1
2025-07-12 19:00:00,34.68,53.11,0.88,0.0,98.13
2025-07-12 20:00:00,33.88,59.51,1.19,0.0,98.15
2025-07-12 21:00:00,33.28,60.31,1.63,0.0,98.16
2025-07-12 22:00:00,32.65,61.16,2.16,0.0,98.15
2025-07-12 23:00:00,32.1,61.64,2.86,0.0,98.11
2025-07-13 00:00:00,31.64,62.09,3.61,0.0,98.08
2025-07-13 01:00:00,31.28,62.84,4.12,0.0,98.03
2025-07-13 02:00:00,31.02,64.18,4.25,0.0,98.02
2025-07-13 03:00:00,30.82,66.17,4.26,0.0,98.03
2025-07-13 04:00:00,30.55,68.49,4.14,0.0,98.08
2025-07-13 05:00:00,30.22,70.77,3.95,0.01,98.13
2025-07-13 06:00:00,30.45,70.14,4.57,0.29,98.2
2025-07-13 07:00:00,31.1,67.56,4.7,0.86,98.26
2025-07-13 08:00:00,31.96,63.8,4.62,1.53,98.28
2025-07-13 09:00:00,33.21,58.37,4.54,2.22,98.27
2025-07-13 10:00:00,34.7,52.35,4.44,2.76,98.22
2025-07-13 11:00:00,36.08,47.27,4.17,3.07,98.16
2025-07-13 12:00:00,37.12,43.59,3.72,3.3,98.06
2025-07-13 13:00:00,37.9,40.83,3.19,3.07,97.98
2025-07-13 14:00:00,38.27,39.36,2.61,2.56,97.91
2025-07-13 15:00:00,38.42,38.16,2.0,2.02,97.87
2025-07-13 16:00:00,38.26,37.63,1.35,1.39,97.84
2025-07-13 17:00:00,37.86,37.87,0.7,0.72,97.83
2025-07-13 18:00:00,37.18,40.15,0.09,0.21,97.85
2025-07-13 19:00:00,35.81,47.4,0.33,0.0,97.88
2025-07-13 20:00:00,34.75,51.85,0.7,0.0,97.91
2025-07-13 21:00:00,33.78,56.34,0.99,0.0,97.94
2025-07-13 22:00:00,33.06,58.42,1.31,0.0,97.93
2025-07-13 23:00:00,32.45,59.87,1.74,0.0,97.91
2025-07-14 00:00:00,31.92,61.48,2.44,0.0,97.88
2025-07-14 01:00:00,31.34,63.52,3.53,0.0,97.86
2025-07-14 02:00:00,30.63,66.07,4.28,0.0,97.86
2025-07-14 03:00:00,29.95,68.75,4.6,0.0,97.88
2025-07-14 04:00:00,29.34,71.64,4.45,0.0,97.92
2025-07-14 05:00:00,28.89,74.29,4.02,0.01,97.96
2025-07-14 06:00:00,29.36,72.78,4.49,0.28,97.99
2025-07-14 07:00:00,30.61,67.62,4.71,0.77,98.02
2025-07-14 08:00:00,32.27,61.04,4.35,1.4,98.03
2025-07-14 09:00:00,34.22,53.28,3.53,1.98,98.02
2025-07-14 10:00:00,35.89,47.31,2.25,2.23,97.98
2025-07-14 11:00:00,36.97,43.76,1.36,2.59,97.92
2025-07-14 12:00:00,37.57,41.68,1.5,2.56,97.85
2025-07-14 13:00:00,37.97,40.3,2.0,2.59,97.78
2025-07-14 14:00:00,38.12,39.53,2.5,2.22,97.72
2025-07-14 15:00:00,37.76,39.95,2.76,1.68,97.69
2025-07-14 16:00:00,37.06,41.4,2.86,1.06,97.7
2025-07-14 17:00:00,36.26,43.23,2.86,0.49,97.72
2025-07-14 18:00:00,35.15,47.77,2.37,0.13,97.77
2025-07-14 19:00:00,34.0,53.2,1.82,0.0,97.82
2025-07-14 20:00:00,33.36,55.52,1.58,0.0,97.87
2025-07-14 21:00:00,32.77,57.99,1.31,0.0,97.9
2025-07-14 22:00:00,32.26,60.12,1.08,0.0,97.89
2025-07-14 23:00:00,31.82,62.92,0.9,0.0,97.85
2025-07-15 00:00:00,31.29,65.88,0.82,0.0,97.8
2025-07-15 01:00:00,30.82,68.05,0.73,0.0,97.76
2025-07-15 02:00:00,30.4,70.39,0.62,0.0,97.73
2025-07-15 03:00:00,30.05,73.06,0.53,0.0,97.76
2025-07-15 04:00:00,29.79,75.25,0.69,0.0,97.79
2025-07-15 05:00:00,29.59,76.15,1.1,0.01,97.83
2025-07-15 06:00:00,30.42,70.58,2.39,0.25,97.86
2025-07-15 07:00:00,31.94,63.01,3.29,0.68,97.89
2025-07-15 08:00:00,33.36,56.02,4.02,1.26,97.91
2025-07-15 09:00:00,34.5,50.83,4.47,1.99,97.92
2025-07-15 10:00:00,35.46,46.6,4.77,2.48,97.92
2025-07-15 11:00:00,36.13,43.72,4.9,2.71,97.89
2025-07-15 12:00:00,36.59,41.78,4.81,2.84,97.85
2025-07-15 13:00:00,36.78,40.59,4.59,2.35,97.8
2025-07-15 14:00:00,36.68,40.27,4.3,2.02,97.76
2025-07-15 15:00:00,36.54,40.39,4.0,1.32,97.73
2025-07-15 16:00:00,36.18,41.06,3.66,0.75,97.71
2025-07-15 17:00:00,35.54,42.53,3.26,0.4,97.71
2025-07-15 18:00:00,34.39,47.63,2.2,0.12,97.75
2025-07-15 19:00:00,33.07,53.98,1.19,0.0,97.8
2025-07-15 20:00:00,32.57,56.43,0.9,0.0,97.85
2025-07-15 21:00:00,32.24,58.44,0.63,0.0,97.89
2025-07-15 22:00:00,31.9,60.39,0.36,0.0,97.91
2025-07-15 23:00:00,31.64,61.25,0.19,0.0,97.9
2025-07-16 00:00:00,31.35,60.84,0.67,0.0,97.87
2025-07-16 01:00:00,30.68,64.57,1.48,0.0,97.82
2025-07-16 02:00:00,30.12,66.94,2.47,0.0,97.79
2025-07-16 03:00:00,29.66,69.47,3.31,0.0,97.8
2025-07-16 04:00:00,29.23,72.35,3.43,0.0,97.85
2025-07-16 05:00:00,28.92,74.75,3.32,0.01,97.92
2025-07-16 06:00:00,29.4,73.06,4.09,0.22,97.99
2025-07-16 07:00:00,30.46,68.72,4.25,0.62,98.05
2025-07-16 08:00:00,32.01,62.36,4.24,1.0,98.08
2025-07-16 09:00:00,34.11,53.56,4.0,1.94,98.08
2025-07-16 10:00:00,35.84,47.25,3.79,2.55,98.06
2025-07-16 11:00:00,37.04,43.37,3.69,2.95,98.01
2025-07-16 12:00:00,37.87,40.72,3.62,2.94,97.94
2025-07-16 13:00:00,38.4,39.02,3.63,2.63,97.86
2025-07-16 14:00:00,38.62,37.9,3.49,2.27,97.79
2025-07-16 15:00:00,38.61,37.45,3.3,1.74,97.75
2025-07-16 16:00:00,38.12,37.99,3.17,1.11,97.73
2025-07-16 17:00:00,37.51,38.82,3.07,0.53,97.75
2025-07-16 18:00:00,36.45,43.07,2.47,0.16,97.79
2025-07-16 19:00:00,35.05,49.08,1.8,0.0,97.84
2025-07-16 20:00:00,34.37,50.14,2.25,0.0,97.89
2025-07-16 21:00:00,33.77,50.89,2.89,0.0,97.93
2025-07-16 22:00:00,33.2,51.32,3.51,0.0,97.96
2025-07-16 23:00:00,32.61,51.73,4.22,0.0,97.97
2025-07-17 00:00:00,31.82,53.37,5.23,0.0,97.96
2025-07-17 01:00:00,30.78,57.62,5.83,0.0,97.95
2025-07-17 02:00:00,29.79,62.85,5.68,0.0,97.94
2025-07-17 03:00:00,28.97,67.63,5.66,0.0,97.95
2025-07-17 04:00:00,28.29,71.66,5.55,0.0,97.98
2025-07-17 05:00:00,27.8,74.64,5.27,0.01,98.03
2025-07-17 06:00:00,28.19,73.44,5.66,0.25,98.08
2025-07-17 07:00:00,29.5,67.77,5.78,0.73,98.13
2025-07-17 08:00:00,31.4,59.88,5.65,1.41,98.18
2025-07-17 09:00:00,33.46,52.14,5.38,2.05,98.21
2025-07-17 10:00:00,35.35,45.6,4.95,2.6,98.21
2025-07-17 11:00:00,36.89,40.85,4.5,2.93,98.18
2025-07-17 12:00:00,37.98,37.77,4.08,2.9,98.11
2025-07-17 13:00:00,38.67,35.85,3.75,2.77,98.04
2025-07-17 14:00:00,39.0,34.69,3.52,2.34,97.97
2025-07-17 15:00:00,38.94,34.36,3.29,1.67,97.92
2025-07-17 16:00:00,38.51,34.75,3.04,1.04,97.9
2025-07-17 17:00:00,37.69,35.85,2.89,0.59,97.91
2025-07-17 18:00:00,36.45,40.1,2.51,0.17,97.96
2025-07-17 19:00:00,34.95,45.88,2.09,0.0,98.0
2025-07-17 20:00:00,34.19,46.56,2.54,0.0,98.04
2025-07-17 21:00:00,33.58,46.97,2.96,0.0,98.09
2025-07-17 22:00:00,32.97,47.69,3.28,0.0,98.11
2025-07-17 23:00:00,32.35,49.08,3.5,0.0,98.13
2025-07-18 00:00:00,31.72,51.29,3.81,0.0,98.14
2025-07-18 01:00:00,31.18,54.39,4.54,0.0,98.09
2025-07-18 02:00:00,30.61,59.11,5.19,0.0,98.04
2025-07-18 03:00:00,30.03,64.08,5.61,0.0,98.04
2025-07-18 04:00:00,29.51,67.61,5.72,0.0,98.06
2025-07-18 05:00:00,29.14,69.64,5.44,0.01,98.11
2025-07-18 06:00:00,29.3,69.42,5.53,0.22,98.17
2025-07-18 07:00:00,30.04,66.76,5.84,0.6,98.24
2025-07-18 08:00:00,30.99,63.41,5.77,1.14,98.31
2025-07-18 09:00:00,31.91,60.17,5.52,1.47,98.35
2025-07-18 10:00:00,32.77,57.08,5.13,1.59,98.35
2025-07-18 11:00:00,33.32,54.94,4.57,2.17,98.32
2025-07-18 12:00:00,33.66,53.45,3.93,2.25,98.26
2025-07-18 13:00:00,33.93,52.27,3.43,2.0,98.19
2025-07-18 14:00:00,33.98,51.85,3.05,1.39,98.12
2025-07-18 15:00:00,33.82,52.31,2.88,0.46,98.06
2025-07-18 16:00:00,33.49,53.36,2.75,0.18,98.02
2025-07-18 17:00:00,32.86,56.05,2.3,0.19,98.03
2025-07-18 18:00:00,31.88,60.98,1.64,0.06,98.07
2025-07-18 19:00:00,30.48,71.25,1.21,0.0,98.1
2025-07-18 20:00:00,29.87,71.29,1.77,0.0,98.13
2025-07-18 21:00:00,29.41,71.43,2.23,0.0,98.13
2025-07-18 22:00:00,29.02,71.57,2.67,0.0,98.09
2025-07-18 23:00:00,28.64,72.44,2.89,0.0,98.01
2025-07-19 00:00:00,28.4,73.09,2.89,0.0,97.95
2025-07-19 01:00:00,28.2,73.82,2.81,0.0,97.88
2025-07-19 02:00:00,28.02,74.27,2.9,0.0,97.84
2025-07-19 03:00:00,27.88,74.81,2.97,0.0,97.8
2025-07-19 04:00:00,27.82,75.11,3.02,0.0,97.79
2025-07-19 05:00:00,27.77,75.72,3.02,0.01,97.82
2025-07-19 06:00:00,28.18,74.18,3.54,0.23,97.88
2025-07-19 07:00:00,29.0,71.76,3.71,0.58,97.92
2025-07-19 08:00:00,30.03,67.57,3.65,1.07,97.94
2025-07-19 09:00:00,30.79,64.15,3.31,1.61,97.96
2025-07-19 10:00:00,31.22,62.9,2.95,1.6,97.96
2025-07-19 11:00:00,31.4,63.23,2.81,1.71,97.91
2025-07-19 12:00:00,31.76,62.95,3.06,1.48,97.82
2025-07-19 13:00:00,32.04,62.93,3.44,1.68,97.73
2025-07-19 14:00:00,32.16,63.16,3.71,1.4,97.65
2025-07-19 15:00:00,31.87,64.3,3.84,1.02,97.6
2025-07-19 16:00:00,31.28,66.67,3.66,0.18,97.58
2025-07-19 17:00:00,30.5,70.77,3.09,0.08,97.59
2025-07-19 18:00:00,29.57,76.12,2.24,0.02,97.63
2025-07-19 19:00:00,28.78,80.09,1.97,0.0,97.67
2025-07-19 20:00:00,28.31,81.3,2.33,0.0,97.71
2025-07-19 21:00:00,27.89,82.83,2.79,0.0,97.71
2025-07-19 22:00:00,27.57,84.16,3.06,0.0,97.69
2025-07-19 23:00:00,27.31,85.79,2.97,0.0,97.65
2025-07-20 00:00:00,27.01,88.13,3.08,0.0,97.59
2025-07-20 01:00:00,26.73,90.81,3.18,0.0,97.55
2025-07-20 02:00:00,26.57,92.84,3.27,0.0,97.53
2025-07-20 03:00:00,26.55,94.09,3.19,0.0,97.53
2025-07-20 04:00:00,26.59,94.94,2.87,0.0,97.55
2025-07-20 05:00:00,26.71,95.31,2.51,0.01,97.58
2025-07-20 06:00:00,27.31,93.12,2.92,0.14,97.64
2025-07-20 07:00:00,28.43,87.78,3.12,0.34,97.68
2025-07-20 08:00:00,29.84,79.87,3.14,0.58,97.7
2025-07-20 09:00:00,31.31,72.47,2.9,0.89,97.7
2025-07-20 10:00:00,32.49,67.26,2.74,1.21,97.66
2025-07-20 11:00:00,33.35,63.58,2.5,1.38,97.6
2025-07-20 12:00:00,34.12,60.03,2.2,1.18,97.54
2025-07-20 13:00:00,34.46,57.77,1.81,1.47,97.46
2025-07-20 14:00:00,34.56,56.98,1.19,1.59,97.42
2025-07-20 15:00:00,34.55,56.63,0.66,1.18,97.39
2025-07-20 16:00:00,34.33,56.94,0.41,0.91,97.39
2025-07-20 17:00:00,33.81,58.4,0.58,0.45,97.44
2025-07-20 18:00:00,33.01,62.97,0.92,0.14,97.5
2025-07-20 19:00:00,32.1,68.09,1.02,0.0,97.58
2025-07-20 20:00:00,31.41,73.17,1.15,0.0,97.63
2025-07-20 21:00:00,30.85,75.43,1.41,0.0,97.67
2025-07-20 22:00:00,30.42,76.19,1.82,0.0,97.68
2025-07-20 23:00:00,30.02,78.12,1.84,0.0,97.7
2025-07-21 00:00:00,29.68,79.58,1.88,0.0,97.69
2025-07-21 01:00:00,29.35,80.95,1.96,0.0,97.69
2025-07-21 02:00:00,29.1,81.88,2.29,0.0,97.66
2025-07-21 03:00:00,28.87,82.69,2.85,0.0,97.65
2025-07-21 04:00:00,28.64,83.81,3.08,0.0,97.66
2025-07-21 05:00:00,28.43,85.18,2.9,0.01,97.72
2025-07-21 06:00:00,29.04,82.08,3.52,0.2,97.79
2025-07-21 07:00:00,30.45,74.18,3.87,0.51,97.85
2025-07-21 08:00:00,31.78,67.99,3.9,0.88,97.9
2025-07-21 09:00:00,32.97,63.02,3.97,1.29,97.92
2025-07-21 10:00:00,33.82,59.47,4.07,2.18,97.92
2025-07-21 11:00:00,34.86,55.86,4.13,2.89,97.87
2025-07-21 12:00:00,35.69,52.8,4.06,2.76,97.81
2025-07-21 13:00:00,36.22,50.72,3.94,1.98,97.75
2025-07-21 14:00:00,36.55,49.34,3.78,1.98,97.71
2025-07-21 15:00:00,36.45,49.08,3.71,1.52,97.7
2025-07-21 16:00:00,35.9,50.17,3.83,1.08,97.71
2025-07-21 17:00:00,35.0,52.26,4.07,0.51,97.76
2025-07-21 18:00:00,34.01,55.47,3.97,0.15,97.81
2025-07-21 19:00:00,33.1,58.47,3.81,0.0,97.83
2025-07-21 20:00:00,32.51,59.9,4.14,0.0,97.88
2025-07-21 21:00:00,31.93,61.28,4.71,0.0,97.93
2025-07-21 22:00:00,31.28,63.22,5.15,0.0,97.94
2025-07-21 23:00:00,30.6,66.03,5.28,0.0,97.93
2025-07-22 00:00:00,29.96,69.57,5.27,0.0,97.92
2025-07-22 01:00:00,29.4,73.02,5.28,0.0,97.88
2025-07-22 02:00:00,28.96,75.81,5.0,0.0,97.87
2025-07-22 03:00:00,28.6,78.09,4.66,0.0,97.89
2025-07-22 04:00:00,28.29,80.01,4.23,0.0,97.91
2025-07-22 05:00:00,28.07,81.66,3.65,0.0,97.98
2025-07-22 06:00:00,28.62,79.2,4.26,0.24,98.06
2025-07-22 07:00:00,29.86,72.49,4.86,0.67,98.12
2025-07-22 08:00:00,31.4,64.89,5.23,1.28,98.14
2025-07-22 09:00:00,32.78,58.77,5.56,1.92,98.12
2025-07-22 10:00:00,33.96,53.8,5.7,2.37,98.07
2025-07-22 11:00:00,35.07,49.51,5.72,2.68,98.0
2025-07-22 12:00:00,36.06,46.02,5.63,3.06,97.92
2025-07-22 13:00:00,36.88,43.27,5.48,2.73,97.84
2025-07-22 14:00:00,37.43,41.56,5.3,2.55,97.76
2025-07-22 15:00:00,37.65,40.85,5.17,2.03,97.7
2025-07-22 16:00:00,37.44,40.87,5.09,1.32,97.67
2025-07-22 17:00:00,36.77,42.29,4.99,0.65,97.66
2025-07-22 18:00:00,35.44,47.04,4.17,0.18,97.66
2025-07-22 19:00:00,33.97,52.66,3.47,0.0,97.69
2025-07-22 20:00:00,33.36,54.14,3.97,0.0,97.71
2025-07-22 21:00:00,32.81,55.67,4.59,0.0,97.74
2025-07-22 22:00:00,32.22,57.81,5.36,0.0,97.74
2025-07-22 23:00:00,31.33,61.89,6.4,0.0,97.72
2025-07-23 00:00:00,30.11,67.93,6.92,0.0,97.71
2025-07-23 01:00:00,29.18,72.55,6.75,0.0,97.68
2025-07-23 02:00:00,28.55,75.88,6.53,0.0,97.64
2025-07-23 03:00:00,28.09,78.61,6.42,0.0,97.62
2025-07-23 04:00:00,27.67,81.23,6.39,0.0,97.63
2025-07-23 05:00:00,27.36,83.29,6.38,0.0,97.67
2025-07-23 06:00:00,27.82,81.54,7.14,0.22,97.72
2025-07-23 07:00:00,29.2,74.42,7.99,0.58,97.76
2025-07-23 08:00:00,30.93,66.16,8.07,1.1,97.77
2025-07-23 09:00:00,32.71,58.97,7.84,1.87,97.75
2025-07-23 10:00:00,34.44,53.0,7.49,2.5,97.71
2025-07-23 11:00:00,36.0,48.23,7.1,2.55,97.64
2025-07-23 12:00:00,37.28,44.62,6.68,2.77,97.55
2025-07-23 13:00:00,38.2,42.12,6.32,2.6,97.47
2025-07-23 14:00:00,38.65,41.01,6.07,2.26,97.39
2025-07-23 15:00:00,38.61,40.96,6.0,1.77,97.34
2025-07-23 16:00:00,38.01,42.09,6.01,1.26,97.31
2025-07-23 17:00:00,36.92,44.76,5.98,0.59,97.32
2025-07-23 18:00:00,35.5,49.52,5.62,0.16,97.36
2025-07-23 19:00:00,34.09,54.89,5.6,0.0,97.42
2025-07-23 20:00:00,33.07,59.09,5.81,0.0,97.49
2025-07-23 21:00:00,32.1,63.02,5.83,0.0,97.55
2025-07-23 22:00:00,31.17,66.46,6.04,0.0,97.59
2025-07-23 23:00:00,30.27,69.33,6.56,0.0,97.6
2025-07-24 00:00:00,29.47,71.92,6.82,0.0,97.6
2025-07-24 01:00:00,28.78,74.32,6.95,0.0,97.57
2025-07-24 02:00:00,28.22,76.71,6.58,0.0,97.54
2025-07-24 03:00:00,27.78,79.03,5.98,0.0,97.53
2025-07-24 04:00:00,27.45,81.05,5.45,0.0,97.56
2025-07-24 05:00:00,27.21,82.7,5.12,0.0,97.6
2025-07-24 06:00:00,27.66,80.89,5.75,0.26,97.66
2025-07-24 07:00:00,28.96,74.04,6.29,0.79,97.71
2025-07-24 08:00:00,30.66,65.98,6.37,1.53,97.74
2025-07-24 09:00:00,32.44,58.99,6.18,2.17,97.75
2025-07-24 10:00:00,34.06,53.31,5.86,2.75,97.73
2025-07-24 11:00:00,35.39,49.17,5.58,2.99,97.66
2025-07-24 12:00:00,36.45,45.92,5.42,2.5,97.57
2025-07-24 13:00:00,37.25,43.29,5.29,2.84,97.47
2025-07-24 14:00:00,37.72,41.41,5.07,2.38,97.4
2025-07-24 15:00:00,37.84,40.47,4.83,1.61,97.34
2025-07-24 16:00:00,37.55,40.2,4.58,1.16,97.32
2025-07-24 17:00:00,36.74,41.45,4.3,0.55,97.34
2025-07-24 18:00:00,35.3,46.33,3.29,0.14,97.38
2025-07-24 19:00:00,33.86,52.1,2.53,0.0,97.44
2025-07-24 20:00:00,33.27,53.97,2.86,0.0,97.51
2025-07-24 21:00:00,32.73,55.63,3.46,0.0,97.56
2025-07-24 22:00:00,32.2,57.55,4.31,0.0,97.58
2025-07-24 23:00:00,31.58,60.63,5.14,0.0,97.57
2025-07-25 00:00:00,30.9,64.59,5.84,0.0,97.57
2025-07-25 01:00:00,30.12,68.93,6.28,0.0,97.56
2025-07-25 02:00:00,29.27,72.98,6.08,0.0,97.55
2025-07-25 03:00:00,28.55,76.36,5.33,0.0,97.55
2025-07-25 04:00:00,28.11,78.71,4.51,0.0,97.56
2025-07-25 05:00:00,27.85,80.31,4.16,0.0,97.6
2025-07-25 06:00:00,28.41,77.82,5.06,0.21,97.66
2025-07-25 07:00:00,29.84,70.81,5.68,0.69,97.71
2025-07-25 08:00:00,31.72,62.65,5.69,1.37,97.74
2025-07-25 09:00:00,33.65,55.59,5.35,2.07,97.75
2025-07-25 10:00:00,35.34,49.77,4.85,2.63,97.73
2025-07-25 11:00:00,36.68,45.42,4.47,2.96,97.67
2025-07-25 12:00:00,37.64,42.48,4.18,3.07,97.6
2025-07-25 13:00:00,38.36,40.3,3.92,2.92,97.51
2025-07-25 14:00:00,38.61,39.51,3.57,2.35,97.45
2025-07-25 15:00:00,38.61,39.54,3.26,1.56,97.41
2025-07-25 16:00:00,38.29,40.5,2.95,1.02,97.4
2025-07-25 17:00:00,37.58,41.97,2.69,0.5,97.41
2025-07-25 18:00:00,36.4,47.0,2.09,0.12,97.45
2025-07-25 19:00:00,35.08,53.85,1.48,0.0,97.51
2025-07-25 20:00:00,34.45,55.42,2.05,0.0,97.56
2025-07-25 21:00:00,33.81,56.82,2.64,0.0,97.61
2025-07-25 22:00:00,33.2,58.29,3.19,0.0,97.63
2025-07-25 23:00:00,32.64,59.77,3.75,0.0,97.61
2025-07-26 00:00:00,32.08,61.8,4.26,0.0,97.59
2025-07-26 01:00:00,31.49,64.47,4.75,0.0,97.54
2025-07-26 02:00:00,30.87,67.91,5.11,0.0,97.53
2025-07-26 03:00:00,30.09,72.16,5.48,0.0,97.54
2025-07-26 04:00:00,29.29,76.05,5.36,0.0,97.59
2025-07-26 05:00:00,28.77,78.3,5.07,0.0,97.65
2025-07-26 06:00:00,29.0,76.86,5.53,0.23,97.72
2025-07-26 07:00:00,30.18,71.17,5.95,0.68,97.78
2025-07-26 08:00:00,31.99,63.55,5.96,1.27,97.81
2025-07-26 09:00:00,34.19,55.35,5.56,1.81,97.81
2025-07-26 10:00:00,36.04,48.77,4.82,2.19,97.78
2025-07-26 11:00:00,37.3,44.46,4.19,2.37,97.73
2025-07-26 12:00:00,38.21,41.33,3.67,2.32,97.65
2025-07-26 13:00:00,38.84,39.08,3.24,2.47,97.59
2025-07-26 14:00:00,39.1,37.75,3.04,2.08,97.53
2025-07-26 15:00:00,38.96,37.58,3.0,1.62,97.5
2025-07-26 16:00:00,38.59,37.64,3.01,0.98,97.48
2025-07-26 17:00:00,37.81,39.01,3.02,0.48,97.5
2025-07-26 18:00:00,36.38,44.97,2.43,0.13,97.54
2025-07-26 19:00:00,34.84,50.51,2.03,0.0,97.58
2025-07-26 20:00:00,34.14,52.42,2.37,0.0,97.62
2025-07-26 21:00:00,33.54,54.13,2.64,0.0,97.65
2025-07-26 22:00:00,32.99,55.58,2.98,0.0,97.65
2025-07-26 23:00:00,32.5,57.03,3.42,0.0,97.64
2025-07-27 00:00:00,32.04,58.9,4.12,0.0,97.62
2025-07-27 01:00:00,31.41,61.99,4.73,0.0,97.59
2025-07-27 02:00:00,30.59,65.68,5.1,0.0,97.57
2025-07-27 03:00:00,29.8,68.95,5.18,0.0,97.59
2025-07-27 04:00:00,29.2,71.52,4.99,0.0,97.62
2025-07-27 05:00:00,28.78,73.55,4.64,0.0,97.68
2025-07-27 06:00:00,28.94,73.03,4.81,0.17,97.73
2025-07-27 07:00:00,29.81,69.26,4.95,0.44,97.77
2025-07-27 08:00:00,31.24,63.49,4.73,0.83,97.78
2025-07-27 09:00:00,33.09,56.56,4.06,1.35,97.79
2025-07-27 10:00:00,34.92,50.22,3.02,1.97,97.78
2025-07-27 11:00:00,36.1,46.89,2.62,2.7,97.74
2025-07-27 12:00:00,36.65,45.69,3.03,2.88,97.68
2025-07-27 13:00:00,36.72,45.91,3.59,2.82,97.62
2025-07-27 14:00:00,36.39,47.34,3.96,2.3,97.59
2025-07-27 15:00:00,35.87,49.02,4.12,1.68,97.58
2025-07-27 16:00:00,35.08,51.45,4.1,1.04,97.6
2025-07-27 17:00:00,34.04,56.02,3.68,0.47,97.63
2025-07-27 18:00:00,32.74,61.63,3.2,0.13,97.67
2025-07-27 19:00:00,31.78,63.97,3.19,0.0,97.69
2025-07-27 20:00:00,31.31,63.63,3.48,0.0,97.71
2025-07-27 21:00:00,30.88,63.66,3.77,0.0,97.71
2025-07-27 22:00:00,30.53,64.06,4.19,0.0,97.7
2025-07-27 23:00:00,30.25,65.09,4.61,0.0,97.7
2025-07-28 00:00:00,29.98,67.03,5.11,0.0,97.67
2025-07-28 01:00:00,29.62,69.78,5.49,0.0,97.65
2025-07-28 02:00:00,29.15,72.57,5.31,0.0,97.63
2025-07-28 03:00:00,28.66,74.97,5.11,0.0,97.63
2025-07-28 04:00:00,28.26,76.7,5.08,0.0,97.65
2025-07-28 05:00:00,27.93,78.16,5.04,0.0,97.67
2025-07-28 06:00:00,28.22,76.76,5.79,0.15,97.71
2025-07-28 07:00:00,29.41,71.45,6.38,0.41,97.75
2025-07-28 08:00:00,30.97,65.26,6.46,0.74,97.78
2025-07-28 09:00:00,32.68,58.88,6.47,1.14,97.8
2025-07-28 10:00:00,34.35,53.14,6.28,1.26,97.78
2025-07-28 11:00:00,35.89,48.29,5.98,1.69,97.75
2025-07-28 12:00:00,37.16,44.44,5.7,2.24,97.68
2025-07-28 13:00:00,38.16,41.44,5.38,2.3,97.6
2025-07-28 14:00:00,38.8,39.41,5.13,1.87,97.53
2025-07-28 15:00:00,39.12,38.21,4.89,1.23,97.48
2025-07-28 16:00:00,38.95,38.17,4.68,0.76,97.47
2025-07-28 17:00:00,38.27,39.73,4.47,0.41,97.48
2025-07-28 18:00:00,36.6,45.59,3.52,0.1,97.51
2025-07-28 19:00:00,35.04,50.29,3.71,0.0,97.55
2025-07-28 20:00:00,34.41,51.7,4.63,0.0,97.58
2025-07-28 21:00:00,33.75,53.86,5.16,0.0,97.62
2025-07-28 22:00:00,33.05,56.64,5.52,0.0,97.65
2025-07-28 23:00:00,32.16,60.26,5.76,0.0,97.67
2025-07-29 00:00:00,31.11,64.34,6.17,0.0,97.68
2025-07-29 01:00:00,30.2,68.33,6.24,0.0,97.66
2025-07-29 02:00:00,29.37,72.18,6.43,0.0,97.64
2025-07-29 03:00:00,28.64,75.79,6.62,0.0,97.63
2025-07-29 04:00:00,28.02,79.03,6.63,0.0,97.64
2025-07-29 05:00:00,27.5,81.86,6.42,0.0,97.66
2025-07-29 06:00:00,27.67,80.76,7.04,0.18,97.71
2025-07-29 07:00:00,28.8,74.37,7.59,0.51,97.74
2025-07-29 08:00:00,30.56,65.6,7.56,0.92,97.75
2025-07-29 09:00:00,32.67,56.73,7.1,1.47,97.74
