,T,RH,WS,Rs,P
2011-04-15 03:00:00,23.7,28.99,1.44,0.0,98.25
2011-04-15 04:00:00,23.38,29.45,1.39,0.0,98.26
2011-04-15 05:00:00,23.54,28.91,1.34,0.0,98.3
2011-04-15 06:00:00,25.18,25.93,1.45,0.19,98.37
2011-04-15 07:00:00,28.58,21.01,2.68,0.55,98.43
2011-04-15 08:00:00,33.04,16.29,1.72,0.93,98.47
2011-04-15 09:00:00,36.39,13.27,0.43,1.15,98.48
2011-04-15 10:00:00,37.85,11.99,0.63,1.97,98.44
2011-04-15 11:00:00,38.94,11.21,1.06,2.01,98.38
2011-04-15 12:00:00,39.68,10.79,1.68,2.52,98.28
2011-04-15 13:00:00,40.06,10.77,2.26,3.3,98.17
2011-04-15 14:00:00,39.99,11.12,2.53,2.87,98.06
2011-04-15 15:00:00,39.51,11.68,2.75,2.19,98.0
2011-04-15 16:00:00,38.59,12.57,2.78,1.36,97.99
2011-04-15 17:00:00,37.13,13.93,2.15,0.52,98.02
2011-04-15 18:00:00,33.28,17.76,1.08,0.03,98.07
2011-04-15 19:00:00,31.84,19.47,1.18,0.0,98.15
2011-04-15 20:00:00,30.74,20.99,1.23,0.0,98.23
2011-04-15 21:00:00,29.71,22.54,1.29,0.0,98.28
2011-04-15 22:00:00,28.95,23.83,1.28,0.0,98.28
2011-04-15 23:00:00,28.37,24.97,1.26,0.0,98.29
2011-04-16 00:00:00,27.99,25.81,1.19,0.0,98.27
2011-04-16 01:00:00,27.49,26.86,1.18,0.0,98.21
2011-04-16 02:00:00,26.66,28.55,1.22,0.0,98.18
2011-04-16 03:00:00,25.73,30.54,1.16,0.0,98.2
2011-04-16 04:00:00,25.2,31.88,1.14,0.0,98.26
2011-04-16 05:00:00,24.73,33.06,1.15,0.0,98.32
2011-04-16 06:00:00,26.44,30.08,1.23,0.31,98.4
2011-04-16 07:00:00,29.2,25.7,2.01,0.99,98.49
2011-04-16 08:00:00,33.23,20.02,0.73,1.87,98.54
2011-04-16 09:00:00,35.44,17.65,0.61,2.48,98.53
2011-04-16 10:00:00,36.89,16.54,1.15,2.93,98.47
2011-04-16 11:00:00,37.9,15.93,1.59,3.38,98.38
2011-04-16 12:00:00,38.64,15.52,1.86,3.08,98.28
2011-04-16 13:00:00,39.21,15.19,2.08,2.56,98.17
2011-04-16 14:00:00,39.73,14.84,2.28,1.93,98.08
2011-04-16 15:00:00,39.86,14.75,2.54,1.76,98.02
2011-04-16 16:00:00,39.25,15.3,2.78,1.01,98.0
2011-04-16 17:00:00,37.89,16.64,2.41,0.34,98.02
2011-04-16 18:00:00,34.08,20.9,1.18,0.02,98.07
2011-04-16 19:00:00,32.91,22.61,1.27,0.0,98.13
2011-04-16 20:00:00,32.28,23.76,1.33,0.0,98.2
2011-04-16 21:00:00,31.18,25.61,1.32,0.0,98.25
2011-04-16 22:00:00,29.93,27.89,1.17,0.0,98.27
2011-04-16 23:00:00,28.92,29.99,1.14,0.0,98.27
2011-04-17 00:00:00,27.9,32.4,1.32,0.0,98.27
2011-04-17 01:00:00,26.66,36.18,1.65,0.0,98.26
2011-04-17 02:00:00,25.57,40.44,2.01,0.0,98.23
2011-04-17 03:00:00,24.7,44.1,2.07,0.0,98.24
2011-04-17 04:00:00,23.92,47.64,1.95,0.0,98.27
2011-04-17 05:00:00,23.33,50.71,1.83,0.0,98.33
2011-04-17 06:00:00,24.1,49.86,2.43,0.27,98.42
2011-04-17 07:00:00,25.95,44.41,2.6,0.9,98.5
2011-04-17 08:00:00,28.97,35.83,2.33,1.78,98.56
2011-04-17 09:00:00,32.24,28.23,1.46,2.29,98.57
2011-04-17 10:00:00,34.87,23.52,1.79,2.96,98.52
2011-04-17 11:00:00,36.56,21.13,2.61,3.08,98.42
2011-04-17 12:00:00,37.57,19.93,3.32,3.39,98.33
2011-04-17 13:00:00,38.05,19.37,3.79,3.2,98.22
2011-04-17 14:00:00,37.94,19.47,4.11,2.6,98.13
2011-04-17 15:00:00,37.3,20.15,4.42,2.02,98.08
2011-04-17 16:00:00,36.28,21.33,4.68,1.22,98.08
2011-04-17 17:00:00,34.8,23.21,4.71,0.45,98.12
2011-04-17 18:00:00,32.48,26.59,3.81,0.03,98.18
2011-04-17 19:00:00,31.06,28.95,4.3,0.0,98.26
2011-04-17 20:00:00,30.06,30.57,4.48,0.0,98.35
2011-04-17 21:00:00,29.03,32.3,4.13,0.0,98.41
2011-04-17 22:00:00,27.97,34.11,3.79,0.0,98.42
2011-04-17 23:00:00,27.11,35.42,3.76,0.0,98.41
2011-04-18 00:00:00,26.34,36.28,3.76,0.0,98.38
2011-04-18 01:00:00,25.47,36.89,3.55,0.0,98.35
2011-04-18 02:00:00,24.43,37.55,3.06,0.0,98.34
2011-04-18 03:00:00,23.14,38.98,2.38,0.0,98.34
2011-04-18 04:00:00,22.1,40.3,1.99,0.0,98.38
2011-04-18 05:00:00,21.22,41.87,1.66,0.0,98.43
2011-04-18 06:00:00,22.81,38.09,2.35,0.46,98.51
2011-04-18 07:00:00,25.64,32.4,2.51,1.29,98.58
2011-04-18 08:00:00,30.91,17.14,2.1,2.15,98.61
2011-04-18 09:00:00,33.25,12.82,1.9,2.89,98.62
2011-04-18 10:00:00,34.69,10.86,1.88,3.42,98.59
2011-04-18 11:00:00,35.87,9.42,2.04,3.7,98.51
2011-04-18 12:00:00,36.42,8.61,2.3,3.76,98.42
2011-04-18 13:00:00,36.73,8.1,2.61,3.52,98.32
2011-04-18 14:00:00,36.75,7.91,2.93,3.04,98.24
2011-04-18 15:00:00,36.42,7.92,3.1,2.35,98.17
2011-04-18 16:00:00,35.67,8.14,3.11,1.51,98.16
2011-04-18 17:00:00,34.12,8.94,2.46,0.62,98.18
2011-04-18 18:00:00,29.71,12.0,1.24,0.04,98.23
2011-04-18 19:00:00,28.31,13.14,1.32,0.0,98.28
2011-04-18 20:00:00,27.46,13.86,1.35,0.0,98.32
2011-04-18 21:00:00,26.35,14.79,1.39,0.0,98.33
2011-04-18 22:00:00,25.16,15.92,1.45,0.0,98.32
2011-04-18 23:00:00,24.11,17.16,1.59,0.0,98.3
2011-04-19 00:00:00,23.21,18.49,1.82,0.0,98.26
2011-04-19 01:00:00,22.4,20.23,2.05,0.0,98.22
2011-04-19 02:00:00,21.49,22.6,2.03,0.0,98.19
2011-04-19 03:00:00,20.49,25.93,1.76,0.0,98.19
2011-04-19 04:00:00,19.63,30.03,1.47,0.0,98.22
2011-04-19 05:00:00,19.02,34.22,1.26,0.0,98.3
2011-04-19 06:00:00,21.12,32.52,1.44,0.51,98.38
2011-04-19 07:00:00,24.58,27.55,2.36,1.36,98.44
2011-04-19 08:00:00,29.74,16.3,1.38,2.23,98.48
2011-04-19 09:00:00,33.35,9.91,0.54,2.96,98.49
2011-04-19 10:00:00,35.46,8.16,1.45,3.49,98.46
2011-04-19 11:00:00,36.97,7.1,2.12,3.78,98.39
2011-04-19 12:00:00,37.97,6.29,2.61,3.82,98.32
2011-04-19 13:00:00,38.47,5.7,3.08,3.57,98.23
2011-04-19 14:00:00,38.5,5.3,3.4,3.05,98.17
2011-04-19 15:00:00,37.99,5.06,3.51,2.34,98.13
2011-04-19 16:00:00,36.94,5.06,3.5,1.5,98.14
2011-04-19 17:00:00,34.93,5.57,2.57,0.62,98.17
2011-04-19 18:00:00,29.63,8.04,1.54,0.04,98.22
2011-04-19 19:00:00,27.69,9.77,1.75,0.0,98.28
2011-04-19 20:00:00,26.63,12.12,1.97,0.0,98.33
2011-04-19 21:00:00,25.68,15.59,2.18,0.0,98.36
2011-04-19 22:00:00,25.11,19.33,2.43,0.0,98.36
2011-04-19 23:00:00,24.29,23.3,2.64,0.0,98.35
2011-04-20 00:00:00,23.25,27.23,2.69,0.0,98.33
2011-04-20 01:00:00,22.54,30.37,2.84,0.0,98.31
2011-04-20 02:00:00,21.93,33.0,3.0,0.0,98.29
2011-04-20 03:00:00,21.39,35.16,3.15,0.0,98.29
2011-04-20 04:00:00,20.87,37.01,3.2,0.0,98.31
2011-04-20 05:00:00,20.32,38.69,3.06,0.01,98.35
2011-04-20 06:00:00,21.74,35.54,4.07,0.45,98.41
2011-04-20 07:00:00,24.62,29.68,3.87,1.29,98.46
2011-04-20 08:00:00,29.96,19.63,3.6,2.14,98.49
2011-04-20 09:00:00,34.02,12.77,3.18,2.87,98.5
2011-04-20 10:00:00,35.97,10.43,2.24,3.39,98.47
2011-04-20 11:00:00,37.25,9.2,1.42,3.63,98.4
2011-04-20 12:00:00,38.03,8.5,0.7,3.66,98.31
2011-04-20 13:00:00,38.43,8.08,0.37,3.25,98.21
2011-04-20 14:00:00,38.61,7.74,0.96,2.76,98.13
2011-04-20 15:00:00,38.31,7.61,1.52,2.19,98.08
2011-04-20 16:00:00,37.47,7.77,1.96,1.34,98.07
2011-04-20 17:00:00,35.88,8.39,1.83,0.53,98.1
2011-04-20 18:00:00,31.16,11.35,1.31,0.03,98.15
2011-04-20 19:00:00,29.29,12.53,1.63,0.0,98.22
2011-04-20 20:00:00,28.34,13.2,1.93,0.0,98.27
2011-04-20 21:00:00,27.48,13.71,2.21,0.0,98.31
2011-04-20 22:00:00,26.58,14.19,2.43,0.0,98.34
2011-04-20 23:00:00,25.6,14.75,2.64,0.0,98.34
2011-04-21 00:00:00,24.63,15.88,2.8,0.0,98.32
2011-04-21 01:00:00,23.69,18.14,2.85,0.0,98.31
2011-04-21 02:00:00,22.85,21.45,2.68,0.0,98.29
2011-04-21 03:00:00,21.83,25.35,2.37,0.0,98.3
2011-04-21 04:00:00,21.06,28.35,2.2,0.0,98.34
2011-04-21 05:00:00,20.52,30.23,2.08,0.01,98.39
2011-04-21 06:00:00,22.66,26.88,3.22,0.47,98.45
2011-04-21 07:00:00,25.83,22.29,3.67,1.33,98.5
2011-04-21 08:00:00,31.3,14.82,3.39,2.18,98.53
2011-04-21 09:00:00,35.64,9.54,3.15,2.9,98.53
2011-04-21 10:00:00,37.47,8.17,2.36,3.43,98.5
2011-04-21 11:00:00,38.66,7.49,1.66,3.71,98.42
2011-04-21 12:00:00,39.41,7.1,1.04,3.7,98.34
2011-04-21 13:00:00,39.82,6.86,0.82,3.48,98.25
2011-04-21 14:00:00,39.82,6.74,1.38,2.99,98.18
2011-04-21 15:00:00,39.4,6.83,2.08,2.3,98.14
2011-04-21 16:00:00,38.52,7.04,2.69,1.47,98.15
2011-04-21 17:00:00,36.85,7.61,2.55,0.6,98.18
2011-04-21 18:00:00,32.0,10.04,1.67,0.04,98.24
2011-04-21 19:00:00,30.18,10.81,2.01,0.0,98.31
2011-04-21 20:00:00,29.14,11.21,2.18,0.0,98.36
2011-04-21 21:00:00,28.08,11.84,2.31,0.0,98.39
2011-04-21 22:00:00,27.05,13.02,2.45,0.0,98.38
2011-04-21 23:00:00,26.02,14.62,2.58,0.0,98.37
2011-04-22 00:00:00,25.03,16.49,2.6,0.0,98.33
2011-04-22 01:00:00,24.03,18.56,2.48,0.0,98.28
2011-04-22 02:00:00,23.03,20.88,2.23,0.0,98.26
2011-04-22 03:00:00,22.2,23.24,2.0,0.0,98.25
2011-04-22 04:00:00,21.53,25.38,1.91,0.0,98.27
2011-04-22 05:00:00,20.98,27.22,1.88,0.02,98.33
2011-04-22 06:00:00,23.29,24.27,2.8,0.49,98.4
2011-04-22 07:00:00,26.55,20.22,3.27,1.34,98.48
2011-04-22 08:00:00,31.67,14.58,2.69,2.2,98.52
2011-04-22 09:00:00,36.05,9.96,2.1,2.91,98.52
2011-04-22 10:00:00,37.92,8.28,1.17,3.44,98.49
2011-04-22 11:00:00,39.18,7.08,0.7,3.72,98.41
2011-04-22 12:00:00,40.02,6.28,1.11,3.77,98.32
2011-04-22 13:00:00,40.36,5.78,1.68,3.53,98.22
2011-04-22 14:00:00,40.32,5.52,2.27,3.04,98.14
2011-04-22 15:00:00,39.79,5.46,2.69,2.35,98.09
2011-04-22 16:00:00,38.83,5.61,2.93,1.52,98.09
2011-04-22 17:00:00,37.07,6.17,2.37,0.64,98.11
2011-04-22 18:00:00,31.99,8.61,1.4,0.04,98.16
2011-04-22 19:00:00,29.99,9.73,1.56,0.0,98.23
2011-04-22 20:00:00,28.84,10.56,1.68,0.0,98.28
2011-04-22 21:00:00,27.79,11.44,1.78,0.0,98.29
2011-04-22 22:00:00,26.77,12.37,1.84,0.0,98.3
2011-04-22 23:00:00,25.77,13.55,1.86,0.0,98.28
2011-04-23 00:00:00,24.84,14.71,1.81,0.0,98.23
2011-04-23 01:00:00,23.96,15.97,1.74,0.0,98.18
2011-04-23 02:00:00,23.17,17.25,1.65,0.0,98.15
2011-04-23 03:00:00,22.5,18.48,1.58,0.0,98.16
2011-04-23 04:00:00,21.91,19.7,1.52,0.0,98.19
2011-04-23 05:00:00,21.42,20.93,1.46,0.02,98.24
2011-04-23 06:00:00,23.71,18.7,1.42,0.52,98.29
2011-04-23 07:00:00,27.74,15.03,2.8,1.39,98.33
2011-04-23 08:00:00,32.35,11.12,2.02,2.24,98.35
2011-04-23 09:00:00,37.14,7.16,1.6,2.96,98.35
2011-04-23 10:00:00,38.82,6.1,1.41,3.47,98.32
2011-04-23 11:00:00,39.99,5.41,1.47,3.75,98.25
2011-04-23 12:00:00,40.76,5.02,1.8,3.79,98.17
2011-04-23 13:00:00,41.1,4.89,2.23,3.55,98.08
2011-04-23 14:00:00,41.0,4.95,2.68,3.06,98.01
2011-04-23 15:00:00,40.52,5.1,3.01,2.37,97.95
2011-04-23 16:00:00,39.59,5.38,3.19,1.54,97.95
2011-04-23 17:00:00,37.69,6.08,2.31,0.65,97.99
2011-04-23 18:00:00,32.66,8.44,1.36,0.04,98.07
2011-04-23 19:00:00,30.74,9.46,1.48,0.0,98.15
2011-04-23 20:00:00,29.5,10.2,1.52,0.0,98.22
2011-04-23 21:00:00,28.31,11.01,1.55,0.0,98.24
2011-04-23 22:00:00,27.16,11.95,1.56,0.0,98.24
2011-04-23 23:00:00,26.11,13.17,1.54,0.0,98.21
2011-04-24 00:00:00,25.2,14.53,1.49,0.0,98.14
2011-04-24 01:00:00,24.43,15.98,1.44,0.0,98.08
2011-04-24 02:00:00,23.94,17.34,1.4,0.0,98.04
2011-04-24 03:00:00,23.75,18.34,1.38,0.0,98.05
2011-04-24 04:00:00,23.64,19.06,1.36,0.0,98.08
2011-04-24 05:00:00,23.52,19.48,1.35,0.02,98.13
2011-04-24 06:00:00,24.92,18.02,1.09,0.51,98.17
2011-04-24 07:00:00,28.97,14.05,2.06,1.37,98.21
2011-04-24 08:00:00,33.2,10.22,1.72,2.21,98.24
2011-04-24 09:00:00,37.89,6.58,1.65,2.93,98.24
2011-04-24 10:00:00,40.11,5.6,1.94,3.44,98.22
2011-04-24 11:00:00,41.43,5.22,2.34,3.72,98.17
2011-04-24 12:00:00,42.2,5.05,2.73,3.77,98.1
2011-04-24 13:00:00,42.47,5.05,3.07,3.53,98.02
2011-04-24 14:00:00,42.32,5.16,3.44,2.85,97.94
2011-04-24 15:00:00,41.74,5.36,3.71,2.14,97.89
2011-04-24 16:00:00,40.72,5.65,3.76,1.29,97.88
2011-04-24 17:00:00,38.77,6.36,2.68,0.51,97.91
2011-04-24 18:00:00,33.61,8.81,1.4,0.04,97.97
2011-04-24 19:00:00,31.98,9.76,1.44,0.0,98.04
2011-04-24 20:00:00,31.59,10.05,1.39,0.0,98.09
2011-04-24 21:00:00,31.39,10.27,1.25,0.0,98.11
2011-04-24 22:00:00,31.11,10.4,1.06,0.0,98.1
2011-04-24 23:00:00,30.44,10.77,0.87,0.0,98.08
2011-04-25 00:00:00,29.79,11.29,0.75,0.0,98.04
2011-04-25 01:00:00,28.76,12.05,0.72,0.0,98.01
2011-04-25 02:00:00,27.8,12.79,0.74,0.0,98.0
2011-04-25 03:00:00,27.19,13.3,0.75,0.0,98.04
2011-04-25 04:00:00,26.52,13.89,0.77,0.0,98.1
2011-04-25 05:00:00,25.89,14.47,0.77,0.02,98.17
2011-04-25 06:00:00,26.53,14.31,0.64,0.48,98.25
2011-04-25 07:00:00,29.17,12.16,0.89,1.32,98.31
2011-04-25 08:00:00,32.76,9.66,1.35,2.16,98.35
2011-04-25 09:00:00,37.8,7.31,2.23,2.88,98.34
2011-04-25 10:00:00,40.89,6.36,2.96,3.4,98.28
2011-04-25 11:00:00,42.02,6.0,3.32,3.68,98.21
2011-04-25 12:00:00,42.71,5.73,3.63,3.77,98.11
2011-04-25 13:00:00,43.02,5.56,3.89,3.53,98.0
2011-04-25 14:00:00,42.97,5.51,3.91,3.03,97.91
2011-04-25 15:00:00,42.43,5.61,3.76,2.34,97.86
2011-04-25 16:00:00,41.44,5.87,3.54,1.5,97.86
2011-04-25 17:00:00,39.35,6.65,2.21,0.63,97.89
2011-04-25 18:00:00,34.52,8.98,1.36,0.04,97.96
2011-04-25 19:00:00,33.19,9.71,1.43,0.0,98.03
2011-04-25 20:00:00,32.59,10.05,1.39,0.0,98.1
2011-04-25 21:00:00,32.12,10.25,1.27,0.0,98.13
2011-04-25 22:00:00,31.76,10.4,1.05,0.0,98.14
2011-04-25 23:00:00,31.05,11.0,0.82,0.0,98.12
2011-04-26 00:00:00,30.04,11.91,0.76,0.0,98.09
2011-04-26 01:00:00,28.66,13.09,0.88,0.0,98.06
2011-04-26 02:00:00,27.06,14.72,1.14,0.0,98.05
2011-04-26 03:00:00,25.56,16.66,1.29,0.0,98.07
2011-04-26 04:00:00,24.55,18.41,1.32,0.0,98.11
2011-04-26 05:00:00,23.88,20.03,1.29,0.02,98.17
2011-04-26 06:00:00,25.38,19.25,1.17,0.5,98.25
2011-04-26 07:00:00,28.52,16.74,2.28,1.34,98.32
2011-04-26 08:00:00,32.14,14.33,2.43,2.18,98.36
2011-04-26 09:00:00,36.38,11.74,2.83,2.89,98.38
2011-04-26 10:00:00,40.26,8.87,3.05,3.41,98.34
2011-04-26 11:00:00,42.15,7.77,3.13,3.67,98.26
2011-04-26 12:00:00,43.17,7.16,3.09,3.71,98.17
2011-04-26 13:00:00,43.6,6.73,3.0,3.46,98.08
2011-04-26 14:00:00,43.6,6.52,2.95,2.97,97.99
2011-04-26 15:00:00,43.18,6.51,2.89,2.28,97.94
2011-04-26 16:00:00,42.34,6.67,2.78,1.45,97.93
2011-04-26 17:00:00,40.29,7.48,1.77,0.6,97.95
2011-04-26 18:00:00,35.35,10.0,1.34,0.04,98.01
2011-04-26 19:00:00,33.23,11.2,1.55,0.0,98.08
2011-04-26 20:00:00,32.03,11.95,1.75,0.0,98.14
2011-04-26 21:00:00,30.93,12.87,1.91,0.0,98.18
2011-04-26 22:00:00,29.82,14.01,1.94,0.0,98.18
2011-04-26 23:00:00,28.73,15.24,1.87,0.0,98.16
2011-04-27 00:00:00,27.71,16.42,1.74,0.0,98.13
2011-04-27 01:00:00,26.77,17.56,1.63,0.0,98.09
2011-04-27 02:00:00,25.94,18.72,1.51,0.0,98.08
2011-04-27 03:00:00,25.33,19.8,1.38,0.0,98.09
2011-04-27 04:00:00,25.0,20.55,1.25,0.0,98.13
2011-04-27 05:00:00,24.87,21.12,1.06,0.02,98.19
2011-04-27 06:00:00,26.25,19.8,0.8,0.47,98.28
2011-04-27 07:00:00,28.54,17.54,0.74,1.29,98.36
2011-04-27 08:00:00,32.4,13.91,1.04,2.15,98.41
2011-04-27 09:00:00,36.92,10.67,2.21,2.85,98.41
2011-04-27 10:00:00,40.58,8.68,3.12,3.37,98.37
2011-04-27 11:00:00,42.12,7.96,3.25,3.64,98.27
2011-04-27 12:00:00,43.02,7.56,3.37,3.71,98.16
2011-04-27 13:00:00,43.45,7.42,3.54,3.47,98.05
2011-04-27 14:00:00,43.45,7.47,3.55,2.93,97.95
2011-04-27 15:00:00,42.99,7.73,3.38,2.2,97.89
2011-04-27 16:00:00,42.07,8.21,3.2,1.36,97.87
2011-04-27 17:00:00,40.34,9.16,2.37,0.55,97.87
2011-04-27 18:00:00,35.51,12.36,1.4,0.04,97.91
2011-04-27 19:00:00,33.5,14.16,1.62,0.0,97.96
2011-04-27 20:00:00,32.45,15.41,1.79,0.0,98.0
2011-04-27 21:00:00,31.46,16.81,1.89,0.0,98.01
2011-04-27 22:00:00,30.48,18.28,1.9,0.0,97.99
2011-04-27 23:00:00,29.55,19.69,1.83,0.0,97.94
2011-04-28 00:00:00,28.62,21.2,1.75,0.0,97.9
2011-04-28 01:00:00,27.73,22.91,1.7,0.0,97.87
2011-04-28 02:00:00,26.87,25.02,1.7,0.0,97.86
2011-04-28 03:00:00,26.06,27.59,1.67,0.0,97.88
2011-04-28 04:00:00,25.27,30.53,1.6,0.0,97.92
2011-04-28 05:00:00,24.59,33.53,1.5,0.02,97.98
2011-04-28 06:00:00,26.5,31.4,2.23,0.43,98.06
2011-04-28 07:00:00,29.0,28.09,2.38,1.19,98.12
2011-04-28 08:00:00,33.29,22.63,2.21,2.01,98.17
2011-04-28 09:00:00,37.96,16.13,2.47,2.76,98.18
2011-04-28 10:00:00,40.39,13.01,2.48,3.32,98.15
2011-04-28 11:00:00,41.79,11.61,2.68,3.58,98.08
2011-04-28 12:00:00,42.6,10.97,2.94,3.6,97.99
2011-04-28 13:00:00,42.95,10.76,3.2,3.35,97.88
2011-04-28 14:00:00,42.9,10.76,3.52,2.87,97.78
2011-04-28 15:00:00,42.46,10.95,3.79,2.12,97.73
2011-04-28 16:00:00,41.55,11.36,3.98,1.31,97.71
2011-04-28 17:00:00,40.11,12.1,3.75,0.53,97.73
2011-04-28 18:00:00,36.08,15.18,2.01,0.04,97.79
2011-04-28 19:00:00,34.17,17.21,2.39,0.0,97.85
2011-04-28 20:00:00,33.33,19.23,3.01,0.0,97.91
2011-04-28 21:00:00,32.44,22.46,3.48,0.0,97.94
2011-04-28 22:00:00,31.7,26.19,3.63,0.0,97.95
2011-04-28 23:00:00,30.94,29.64,3.4,0.0,97.93
2011-04-29 00:00:00,30.12,32.29,3.0,0.0,97.9
2011-04-29 01:00:00,29.24,34.46,2.62,0.0,97.88
2011-04-29 02:00:00,28.41,36.4,2.42,0.0,97.9
2011-04-29 03:00:00,27.69,38.15,2.34,0.0,97.94
2011-04-29 04:00:00,27.28,39.35,2.44,0.0,98.0
2011-04-29 05:00:00,26.72,41.1,2.35,0.02,98.07
2011-04-29 06:00:00,27.71,39.74,3.35,0.42,98.15
2011-04-29 07:00:00,29.79,37.81,3.58,1.16,98.22
2011-04-29 08:00:00,32.34,32.46,3.45,1.96,98.25
2011-04-29 09:00:00,35.1,24.62,3.59,2.66,98.25
2011-04-29 10:00:00,37.54,18.42,4.08,3.21,98.21
2011-04-29 11:00:00,39.16,15.87,4.65,3.32,98.14
2011-04-29 12:00:00,40.35,14.59,5.12,3.52,98.06
2011-04-29 13:00:00,40.88,14.31,5.43,3.07,97.96
2011-04-29 14:00:00,40.78,14.8,5.82,2.79,97.89
2011-04-29 15:00:00,40.15,15.76,6.07,2.06,97.85
2011-04-29 16:00:00,39.18,16.8,6.03,1.25,97.86
2011-04-29 17:00:00,38.03,17.83,5.53,0.52,97.88
2011-04-29 18:00:00,35.44,20.49,3.36,0.04,97.93
2011-04-29 19:00:00,33.36,23.14,2.7,0.0,97.99
2011-04-29 20:00:00,32.43,24.71,2.72,0.0,98.04
2011-04-29 21:00:00,31.72,26.33,2.78,0.0,98.08
2011-04-29 22:00:00,31.21,27.93,2.95,0.0,98.08
2011-04-29 23:00:00,30.91,29.24,3.27,0.0,98.07
2011-04-30 00:00:00,30.36,30.96,3.43,0.0,98.04
2011-04-30 01:00:00,29.68,32.9,3.41,0.0,98.02
2011-04-30 02:00:00,28.9,35.39,3.08,0.0,98.02
2011-04-30 03:00:00,28.06,38.48,2.73,0.0,98.04
2011-04-30 04:00:00,27.34,42.08,2.55,0.0,98.09
2011-04-30 05:00:00,26.72,45.84,2.41,0.03,98.15
2011-04-30 06:00:00,27.31,46.93,3.44,0.45,98.22
2011-04-30 07:00:00,28.76,47.1,4.09,1.21,98.29
2011-04-30 08:00:00,30.93,41.12,3.96,2.02,98.36
2011-04-30 09:00:00,33.46,31.94,3.92,2.72,98.39
2011-04-30 10:00:00,35.79,24.4,4.26,3.24,98.37
2011-04-30 11:00:00,37.58,20.5,4.44,3.52,98.31
2011-04-30 12:00:00,38.94,18.18,4.51,3.59,98.25
2011-04-30 13:00:00,39.74,16.87,4.53,3.34,98.18
2011-04-30 14:00:00,40.08,16.22,4.63,2.84,98.11
2011-04-30 15:00:00,39.94,16.12,4.66,2.16,98.05
2011-04-30 16:00:00,39.28,16.58,4.57,1.35,98.03
2011-04-30 17:00:00,38.05,17.79,4.18,0.55,98.05
2011-04-30 18:00:00,34.87,21.43,2.08,0.04,98.1
2011-04-30 19:00:00,32.93,24.21,1.86,0.0,98.17
2011-04-30 20:00:00,31.99,25.74,1.89,0.0,98.23
2011-04-30 21:00:00,31.11,27.07,1.83,0.0,98.28
2011-04-30 22:00:00,30.3,28.29,1.69,0.0,98.29
2011-04-30 23:00:00,29.63,29.2,1.51,0.0,98.27
2011-05-01 00:00:00,29.02,30.08,1.37,0.0,98.24
2011-05-01 01:00:00,28.41,31.03,1.27,0.0,98.2
2011-05-01 02:00:00,27.87,31.93,1.17,0.0,98.18
2011-05-01 03:00:00,27.43,32.76,1.09,0.0,98.18
2011-05-01 04:00:00,27.18,33.34,1.02,0.0,98.2
2011-05-01 05:00:00,27.09,33.71,0.87,0.03,98.25
2011-05-01 06:00:00,28.36,31.56,0.92,0.49,98.31
2011-05-01 07:00:00,30.84,27.66,1.4,1.27,98.36
2011-05-01 08:00:00,35.24,22.14,2.03,2.08,98.4
2011-05-01 09:00:00,37.85,19.45,2.26,2.77,98.4
2011-05-01 10:00:00,39.61,17.45,2.7,3.27,98.36
2011-05-01 11:00:00,40.94,15.78,3.28,3.54,98.29
2011-05-01 12:00:00,41.82,14.57,3.88,3.48,98.21
2011-05-01 13:00:00,42.24,13.88,4.43,3.24,98.1
2011-05-01 14:00:00,42.25,13.6,4.96,2.76,98.01
2011-05-01 15:00:00,41.81,13.54,5.38,2.09,97.95
2011-05-01 16:00:00,40.86,13.71,5.66,1.3,97.93
2011-05-01 17:00:00,39.36,14.26,5.64,0.54,97.94
2011-05-01 18:00:00,36.55,16.31,4.09,0.04,98.0
2011-05-01 19:00:00,34.44,18.51,3.85,0.0,98.08
2011-05-01 20:00:00,33.11,20.51,3.49,0.0,98.16
2011-05-01 21:00:00,31.71,23.14,2.77,0.0,98.2
2011-05-01 22:00:00,30.61,25.73,2.28,0.0,98.19
2011-05-01 23:00:00,29.8,28.06,1.98,0.0,98.15
2011-05-02 00:00:00,29.11,30.19,1.77,0.0,98.1
2011-05-02 01:00:00,28.47,32.24,1.67,0.0,98.04
2011-05-02 02:00:00,27.97,34.17,1.94,0.0,98.01
2011-05-02 03:00:00,27.67,36.37,2.81,0.0,98.01
2011-05-02 04:00:00,27.3,39.84,3.4,0.0,98.05
2011-05-02 05:00:00,27.09,43.96,3.7,0.03,98.1
2011-05-02 06:00:00,28.38,43.94,4.78,0.5,98.15
2011-05-02 07:00:00,30.87,39.31,5.45,1.29,98.19
2011-05-02 08:00:00,34.01,31.83,5.67,2.09,98.22
2011-05-02 09:00:00,36.63,26.1,5.51,2.77,98.21
2011-05-02 10:00:00,38.52,22.45,5.17,3.26,98.15
2011-05-02 11:00:00,39.9,19.89,4.7,3.5,98.06
2011-05-02 12:00:00,40.85,18.05,4.27,3.56,97.96
2011-05-02 13:00:00,41.36,16.92,3.98,2.63,97.85
2011-05-02 14:00:00,41.44,16.3,3.83,2.81,97.75
2011-05-02 15:00:00,41.1,16.05,3.7,2.15,97.7
2011-05-02 16:00:00,40.32,16.27,3.54,1.35,97.68
2011-05-02 17:00:00,39.1,16.99,3.22,0.57,97.69
