date and time,T,RH,WS,Rs,P
2014-05-04 22:00:00,31.24,34.18,0.81,0.0,98.09
2014-05-04 23:00:00,30.42,35.96,0.73,0.0,98.08
2014-05-05 00:00:00,29.55,37.94,0.71,0.0,98.06
2014-05-05 01:00:00,28.91,39.4,0.75,0.0,98.04
2014-05-05 02:00:00,28.4,40.46,0.79,0.0,98.04
2014-05-05 03:00:00,27.94,41.4,0.73,0.0,98.06
2014-05-05 04:00:00,27.49,42.32,0.69,0.0,98.12
2014-05-05 05:00:00,27.01,43.25,0.79,0.01,98.19
2014-05-05 06:00:00,28.32,39.69,1.22,0.28,98.27
2014-05-05 07:00:00,30.79,33.96,2.33,0.85,98.34
2014-05-05 08:00:00,34.56,24.92,3.5,1.66,98.39
2014-05-05 09:00:00,36.59,21.06,3.57,2.37,98.39
2014-05-05 10:00:00,38.01,19.09,2.99,2.92,98.37
2014-05-05 11:00:00,39.11,17.8,2.13,3.17,98.31
2014-05-05 12:00:00,39.79,17.09,1.18,3.44,98.24
2014-05-05 13:00:00,40.16,16.81,0.34,3.18,98.16
2014-05-05 14:00:00,40.36,16.66,0.55,2.77,98.09
2014-05-05 15:00:00,40.34,16.58,1.09,2.11,98.04
2014-05-05 16:00:00,39.93,16.84,1.39,1.33,98.04
2014-05-05 17:00:00,39.14,17.35,1.52,0.59,98.06
2014-05-05 18:00:00,37.39,19.3,0.82,0.07,98.11
2014-05-05 19:00:00,35.97,20.93,0.69,0.0,98.18
2014-05-05 20:00:00,35.23,21.98,0.57,0.0,98.24
2014-05-05 21:00:00,34.47,23.19,0.44,0.0,98.28
2014-05-05 22:00:00,33.52,24.84,0.46,0.0,98.29
2014-05-05 23:00:00,32.53,26.48,0.64,0.0,98.28
2014-05-06 00:00:00,31.47,28.18,0.87,0.0,98.27
2014-05-06 01:00:00,30.51,29.55,1.03,0.0,98.26
2014-05-06 02:00:00,29.79,30.42,1.12,0.0,98.24
2014-05-06 03:00:00,29.21,30.99,1.22,0.0,98.25
2014-05-06 04:00:00,28.66,31.6,1.38,0.0,98.28
2014-05-06 05:00:00,28.13,32.33,1.51,0.02,98.35
2014-05-06 06:00:00,29.69,29.26,2.45,0.35,98.43
2014-05-06 07:00:00,32.1,25.23,3.39,1.02,98.5
2014-05-06 08:00:00,36.01,20.51,2.86,1.8,98.55
2014-05-06 09:00:00,37.91,18.57,2.21,2.5,98.57
2014-05-06 10:00:00,39.04,17.35,1.95,3.04,98.54
2014-05-06 11:00:00,39.94,16.44,1.82,3.33,98.47
2014-05-06 12:00:00,40.63,15.67,1.81,3.4,98.38
2014-05-06 13:00:00,41.07,15.15,1.91,2.95,98.28
2014-05-06 14:00:00,41.23,14.99,1.93,2.36,98.18
2014-05-06 15:00:00,41.1,15.24,1.93,1.36,98.11
2014-05-06 16:00:00,40.64,15.76,1.99,0.89,98.07
2014-05-06 17:00:00,39.85,16.48,2.04,0.43,98.08
2014-05-06 18:00:00,38.03,18.46,1.09,0.06,98.1
2014-05-06 19:00:00,36.54,20.38,0.96,0.0,98.15
2014-05-06 20:00:00,36.07,21.18,0.92,0.0,98.2
2014-05-06 21:00:00,35.41,22.14,0.86,0.0,98.23
2014-05-06 22:00:00,34.58,23.32,0.78,0.0,98.23
2014-05-06 23:00:00,33.54,24.76,0.8,0.0,98.21
2014-05-07 00:00:00,32.43,25.86,1.08,0.0,98.17
2014-05-07 01:00:00,31.26,26.97,1.52,0.0,98.13
2014-05-07 02:00:00,30.08,28.23,1.73,0.0,98.11
2014-05-07 03:00:00,29.15,29.47,1.62,0.0,98.13
2014-05-07 04:00:00,28.49,30.84,1.33,0.0,98.17
2014-05-07 05:00:00,28.08,31.81,0.96,0.02,98.23
2014-05-07 06:00:00,29.04,30.38,0.88,0.36,98.32
2014-05-07 07:00:00,31.07,27.34,0.4,1.04,98.38
2014-05-07 08:00:00,35.14,21.16,1.08,1.83,98.42
2014-05-07 09:00:00,37.44,17.61,1.73,2.55,98.42
2014-05-07 10:00:00,39.0,15.55,2.1,3.1,98.39
2014-05-07 11:00:00,40.27,14.02,2.53,3.42,98.33
2014-05-07 12:00:00,41.2,12.91,2.97,3.64,98.24
2014-05-07 13:00:00,41.73,12.22,3.38,3.41,98.16
2014-05-07 14:00:00,41.87,11.85,3.66,2.86,98.08
2014-05-07 15:00:00,41.66,11.74,3.88,2.13,98.01
2014-05-07 16:00:00,41.08,11.82,3.99,1.39,97.97
2014-05-07 17:00:00,40.09,12.29,3.89,0.64,97.96
2014-05-07 18:00:00,37.48,14.24,2.03,0.08,97.98
2014-05-07 19:00:00,35.05,16.77,1.61,0.0,98.02
2014-05-07 20:00:00,34.04,17.95,1.76,0.0,98.06
2014-05-07 21:00:00,33.25,18.86,2.33,0.0,98.09
2014-05-07 22:00:00,32.72,19.4,3.58,0.0,98.11
2014-05-07 23:00:00,32.23,19.72,5.18,0.0,98.12
2014-05-08 00:00:00,31.14,20.52,5.69,0.0,98.08
2014-05-08 01:00:00,30.05,21.5,5.67,0.0,98.04
2014-05-08 02:00:00,29.22,23.17,5.73,0.0,98.03
2014-05-08 03:00:00,28.54,26.22,5.72,0.0,98.05
2014-05-08 04:00:00,27.94,29.28,4.87,0.0,98.09
2014-05-08 05:00:00,27.16,31.36,3.44,0.02,98.13
2014-05-08 06:00:00,28.64,28.62,3.9,0.35,98.19
2014-05-08 07:00:00,31.18,24.23,3.62,0.95,98.24
2014-05-08 08:00:00,35.71,16.06,3.42,1.61,98.28
2014-05-08 09:00:00,37.42,13.43,4.56,2.31,98.32
2014-05-08 10:00:00,36.82,14.47,5.52,3.04,98.38
2014-05-08 11:00:00,36.21,16.06,4.93,3.24,98.4
2014-05-08 12:00:00,36.83,15.76,3.02,3.49,98.29
2014-05-08 13:00:00,38.19,14.01,2.94,3.36,98.14
2014-05-08 14:00:00,39.67,12.08,4.12,2.92,98.01
2014-05-08 15:00:00,40.25,10.76,5.06,2.27,97.92
2014-05-08 16:00:00,39.94,10.19,5.59,1.49,97.88
2014-05-08 17:00:00,38.94,10.39,5.5,0.7,97.88
2014-05-08 18:00:00,35.98,12.58,2.98,0.09,97.91
2014-05-08 19:00:00,33.31,14.96,2.15,0.0,97.96
2014-05-08 20:00:00,32.24,16.18,1.96,0.0,98.01
2014-05-08 21:00:00,31.37,17.21,1.81,0.0,98.04
2014-05-08 22:00:00,30.58,18.29,1.83,0.0,98.04
2014-05-08 23:00:00,29.81,19.71,2.19,0.0,98.04
2014-05-09 00:00:00,29.18,21.71,2.92,0.0,98.02
2014-05-09 01:00:00,28.61,24.87,3.59,0.0,98.0
2014-05-09 02:00:00,28.11,29.05,4.0,0.0,97.98
2014-05-09 03:00:00,27.42,33.23,3.8,0.0,97.98
2014-05-09 04:00:00,26.61,36.72,3.16,0.0,97.97
2014-05-09 05:00:00,25.97,38.84,2.58,0.02,97.99
2014-05-09 06:00:00,27.48,35.72,3.47,0.4,98.02
2014-05-09 07:00:00,29.85,31.03,3.73,1.13,98.05
2014-05-09 08:00:00,33.71,23.39,3.11,1.94,98.06
2014-05-09 09:00:00,37.2,16.76,2.52,2.66,98.06
2014-05-09 10:00:00,38.77,14.62,3.02,3.2,98.03
2014-05-09 11:00:00,39.84,13.46,3.62,3.51,97.96
2014-05-09 12:00:00,40.55,12.68,4.08,3.68,97.87
2014-05-09 13:00:00,40.91,12.29,4.36,3.37,97.78
2014-05-09 14:00:00,40.91,12.22,4.31,2.76,97.69
2014-05-09 15:00:00,40.61,12.36,3.99,2.01,97.63
2014-05-09 16:00:00,39.94,12.87,3.63,1.22,97.6
2014-05-09 17:00:00,38.93,13.81,3.24,0.54,97.6
2014-05-09 18:00:00,36.51,16.11,1.59,0.06,97.63
2014-05-09 19:00:00,34.27,18.84,1.33,0.0,97.68
2014-05-09 20:00:00,33.34,20.34,1.41,0.0,97.73
2014-05-09 21:00:00,32.51,21.7,1.68,0.0,97.76
2014-05-09 22:00:00,32.08,22.98,2.72,0.0,97.76
2014-05-09 23:00:00,31.79,25.78,4.78,0.0,97.76
2014-05-10 00:00:00,31.04,31.28,6.19,0.0,97.75
2014-05-10 01:00:00,29.88,37.54,5.79,0.0,97.72
2014-05-10 02:00:00,28.92,41.18,4.71,0.0,97.7
2014-05-10 03:00:00,28.23,42.13,3.67,0.0,97.67
2014-05-10 04:00:00,27.68,41.54,2.94,0.0,97.68
2014-05-10 05:00:00,27.18,40.2,2.45,0.02,97.71
2014-05-10 06:00:00,27.95,36.68,3.16,0.38,97.77
2014-05-10 07:00:00,29.82,30.68,3.4,1.09,97.83
2014-05-10 08:00:00,32.94,23.51,2.99,1.88,97.9
2014-05-10 09:00:00,35.33,19.42,2.25,2.58,97.93
2014-05-10 10:00:00,36.91,17.33,2.5,3.11,97.91
2014-05-10 11:00:00,38.15,16.12,3.36,3.4,97.85
2014-05-10 12:00:00,39.01,15.62,4.18,3.49,97.77
2014-05-10 13:00:00,39.49,15.56,4.83,2.8,97.68
2014-05-10 14:00:00,39.59,15.94,5.4,1.33,97.61
2014-05-10 15:00:00,39.3,16.77,5.75,1.05,97.58
2014-05-10 16:00:00,38.62,18.16,5.78,0.46,97.57
2014-05-10 17:00:00,37.63,20.0,5.52,0.2,97.58
2014-05-10 18:00:00,36.32,22.39,4.62,0.03,97.63
2014-05-10 19:00:00,34.95,25.3,4.44,0.0,97.72
2014-05-10 20:00:00,34.15,27.73,5.59,0.0,97.84
2014-05-10 21:00:00,33.34,29.79,6.17,0.0,97.91
2014-05-10 22:00:00,32.54,31.46,6.71,0.0,97.95
2014-05-10 23:00:00,31.48,34.35,6.97,0.0,97.97
2014-05-11 00:00:00,30.23,39.57,6.75,0.0,98.0
2014-05-11 01:00:00,29.06,46.08,6.32,0.0,98.0
2014-05-11 02:00:00,28.08,52.98,5.83,0.0,98.0
2014-05-11 03:00:00,27.28,59.75,5.29,0.0,98.01
2014-05-11 04:00:00,26.65,65.88,4.81,0.0,98.04
2014-05-11 05:00:00,26.16,71.21,4.5,0.02,98.08
2014-05-11 06:00:00,26.48,72.35,5.34,0.34,98.16
2014-05-11 07:00:00,27.86,65.58,5.89,1.0,98.24
2014-05-11 08:00:00,29.95,53.68,5.79,1.77,98.3
2014-05-11 09:00:00,32.41,42.41,5.55,2.52,98.33
2014-05-11 10:00:00,34.93,33.11,5.28,3.08,98.31
2014-05-11 11:00:00,37.15,26.61,5.12,3.4,98.24
2014-05-11 12:00:00,38.61,23.11,5.13,3.48,98.15
2014-05-11 13:00:00,39.46,21.32,5.3,3.21,98.05
2014-05-11 14:00:00,39.8,20.41,5.52,2.69,97.97
2014-05-11 15:00:00,39.72,19.82,5.52,1.98,97.92
2014-05-11 16:00:00,39.23,19.68,5.38,1.19,97.89
2014-05-11 17:00:00,38.39,20.08,5.1,0.49,97.89
2014-05-11 18:00:00,36.76,21.92,3.59,0.07,97.91
2014-05-11 19:00:00,35.46,24.09,3.13,0.0,97.96
2014-05-11 20:00:00,35.15,25.02,4.22,0.0,98.03
2014-05-11 21:00:00,34.6,26.63,5.9,0.0,98.1
2014-05-11 22:00:00,33.4,30.65,7.91,0.0,98.18
2014-05-11 23:00:00,31.71,36.73,8.45,0.0,98.23
2014-05-12 00:00:00,30.39,41.5,6.18,0.0,98.24
2014-05-12 01:00:00,29.52,44.89,3.94,0.0,98.22
2014-05-12 02:00:00,28.75,48.46,2.79,0.0,98.2
2014-05-12 03:00:00,28.12,52.52,2.66,0.0,98.2
2014-05-12 04:00:00,27.51,57.35,3.0,0.0,98.23
2014-05-12 05:00:00,26.88,62.96,3.23,0.02,98.28
2014-05-12 06:00:00,26.89,66.02,4.25,0.33,98.33
2014-05-12 07:00:00,27.73,62.56,4.99,0.96,98.39
2014-05-12 08:00:00,29.21,53.06,5.49,1.72,98.43
2014-05-12 09:00:00,31.03,43.38,6.01,2.45,98.45
2014-05-12 10:00:00,33.02,35.57,6.61,3.04,98.41
2014-05-12 11:00:00,34.85,30.11,7.21,3.38,98.33
2014-05-12 12:00:00,36.05,26.93,7.65,3.43,98.25
2014-05-12 13:00:00,36.75,25.13,7.98,3.19,98.15
2014-05-12 14:00:00,37.1,24.39,8.24,2.69,98.06
2014-05-12 15:00:00,36.96,24.78,8.29,2.01,98.0
2014-05-12 16:00:00,36.37,26.3,8.14,1.22,97.96
2014-05-12 17:00:00,35.44,28.7,7.84,0.52,97.94
2014-05-12 18:00:00,34.15,32.07,7.12,0.07,97.94
2014-05-12 19:00:00,32.93,35.59,6.52,0.0,97.97
2014-05-12 20:00:00,31.93,38.85,5.89,0.0,98.02
2014-05-12 21:00:00,30.93,42.39,5.74,0.0,98.08
2014-05-12 22:00:00,29.95,46.68,5.82,0.0,98.1
2014-05-12 23:00:00,28.95,52.12,6.05,0.0,98.09
2014-05-13 00:00:00,27.98,58.53,6.38,0.0,98.06
2014-05-13 01:00:00,27.11,64.93,6.6,0.0,98.02
2014-05-13 02:00:00,26.31,71.06,6.77,0.0,97.99
2014-05-13 03:00:00,25.67,76.56,6.7,0.0,97.99
2014-05-13 04:00:00,25.22,81.01,6.89,0.0,98.0
2014-05-13 05:00:00,24.91,84.21,6.81,0.02,98.04
2014-05-13 06:00:00,25.09,84.01,7.22,0.32,98.12
2014-05-13 07:00:00,25.98,78.24,7.83,0.82,98.2
2014-05-13 08:00:00,27.34,69.68,8.05,1.42,98.28
2014-05-13 09:00:00,29.05,60.03,8.17,2.3,98.33
2014-05-13 10:00:00,30.89,50.99,8.24,2.44,98.34
2014-05-13 11:00:00,32.91,42.77,8.24,3.1,98.31
2014-05-13 12:00:00,35.07,35.89,8.18,2.92,98.24
2014-05-13 13:00:00,36.86,31.18,8.06,2.82,98.16
2014-05-13 14:00:00,37.83,28.56,8.03,2.04,98.07
2014-05-13 15:00:00,38.09,27.35,8.08,1.71,98.0
2014-05-13 16:00:00,37.79,27.19,8.08,1.01,97.97
2014-05-13 17:00:00,36.91,28.2,7.87,0.44,97.97
2014-05-13 18:00:00,35.56,30.38,7.03,0.07,98.01
2014-05-13 19:00:00,34.24,33.11,6.51,0.0,98.07
2014-05-13 20:00:00,33.34,35.33,6.48,0.0,98.16
2014-05-13 21:00:00,32.34,37.92,6.5,0.0,98.24
2014-05-13 22:00:00,31.11,41.43,6.39,0.0,98.29
2014-05-13 23:00:00,29.76,45.95,6.12,0.0,98.29
2014-05-14 00:00:00,28.38,51.88,5.67,0.0,98.26
2014-05-14 01:00:00,27.0,59.74,5.34,0.0,98.22
2014-05-14 02:00:00,25.83,68.42,4.57,0.0,98.2
2014-05-14 03:00:00,24.95,76.27,3.88,0.0,98.21
2014-05-14 04:00:00,24.45,82.0,3.79,0.0,98.25
2014-05-14 05:00:00,24.38,84.51,4.14,0.02,98.29
2014-05-14 06:00:00,25.08,81.53,4.98,0.31,98.35
2014-05-14 07:00:00,26.62,72.21,5.69,0.87,98.41
2014-05-14 08:00:00,28.58,61.6,6.03,1.61,98.45
2014-05-14 09:00:00,30.8,51.11,6.18,2.36,98.47
2014-05-14 10:00:00,32.78,43.21,6.28,2.93,98.46
2014-05-14 11:00:00,33.4,42.87,6.27,3.18,98.42
2014-05-14 12:00:00,32.79,49.02,5.99,3.54,98.37
2014-05-14 13:00:00,32.43,53.28,5.64,3.36,98.32
2014-05-14 14:00:00,32.3,55.68,5.33,2.89,98.26
2014-05-14 15:00:00,32.22,58.36,4.78,2.18,98.19
2014-05-14 16:00:00,31.87,63.03,3.97,1.36,98.15
2014-05-14 17:00:00,31.02,65.55,3.61,0.58,98.13
2014-05-14 18:00:00,29.08,76.63,2.72,0.08,98.13
2014-05-14 19:00:00,27.78,79.32,2.89,0.0,98.15
2014-05-14 20:00:00,27.42,77.64,3.62,0.0,98.22
2014-05-14 21:00:00,27.33,74.54,4.95,0.0,98.3
2014-05-14 22:00:00,27.05,72.95,5.75,0.0,98.33
2014-05-14 23:00:00,26.74,71.25,5.86,0.0,98.33
2014-05-15 00:00:00,26.4,70.16,5.82,0.0,98.32
2014-05-15 01:00:00,26.06,70.22,5.7,0.0,98.28
2014-05-15 02:00:00,25.69,71.9,5.52,0.0,98.26
2014-05-15 03:00:00,25.32,74.17,5.13,0.0,98.26
2014-05-15 04:00:00,24.93,76.89,4.6,0.0,98.26
2014-05-15 05:00:00,24.61,79.15,4.36,0.02,98.29
2014-05-15 06:00:00,25.05,78.42,4.94,0.3,98.36
2014-05-15 07:00:00,26.25,73.81,5.49,0.8,98.42
2014-05-15 08:00:00,27.47,68.06,5.05,1.45,98.47
2014-05-15 09:00:00,28.64,62.49,4.49,2.43,98.51
2014-05-15 10:00:00,29.78,56.96,4.22,3.02,98.51
2014-05-15 11:00:00,30.91,51.36,4.22,3.32,98.48
2014-05-15 12:00:00,31.91,46.22,4.33,3.49,98.42
2014-05-15 13:00:00,32.73,42.28,4.39,3.11,98.34
2014-05-15 14:00:00,33.28,39.53,4.31,2.66,98.25
2014-05-15 15:00:00,33.61,37.79,4.06,1.45,98.17
2014-05-15 16:00:00,33.62,36.73,3.69,0.71,98.11
2014-05-15 17:00:00,33.18,37.36,3.06,0.38,98.08
2014-05-15 18:00:00,31.58,43.65,1.26,0.06,98.06
2014-05-15 19:00:00,30.32,45.54,1.01,0.0,98.07
2014-05-15 20:00:00,29.6,46.88,1.11,0.0,98.09
2014-05-15 21:00:00,28.84,48.58,1.32,0.0,98.15
2014-05-15 22:00:00,28.5,49.37,1.86,0.0,98.2
2014-05-15 23:00:00,28.56,49.56,2.99,0.0,98.19
2014-05-16 00:00:00,28.44,51.24,3.99,0.0,98.15
2014-05-16 01:00:00,27.85,55.54,4.4,0.0,98.12
2014-05-16 02:00:00,26.9,62.03,4.03,0.0,98.11
2014-05-16 03:00:00,26.04,68.85,3.82,0.0,98.12
2014-05-16 04:00:00,25.31,74.99,3.61,0.0,98.15
2014-05-16 05:00:00,24.78,79.41,3.27,0.02,98.19
2014-05-16 06:00:00,25.24,78.71,3.93,0.34,98.25
2014-05-16 07:00:00,26.67,70.1,4.27,0.96,98.3
2014-05-16 08:00:00,28.65,56.66,4.14,1.73,98.34
2014-05-16 09:00:00,30.71,46.04,4.14,2.39,98.34
2014-05-16 10:00:00,32.3,40.02,4.39,2.92,98.3
2014-05-16 11:00:00,33.47,37.09,4.84,3.19,98.25
2014-05-16 12:00:00,34.29,35.92,5.33,3.41,98.17
2014-05-16 13:00:00,34.88,35.52,5.69,3.27,98.1
2014-05-16 14:00:00,35.26,35.11,5.67,2.83,98.04
2014-05-16 15:00:00,35.4,34.0,5.37,2.16,98.0
2014-05-16 16:00:00,35.21,32.66,4.85,1.42,97.98
2014-05-16 17:00:00,34.54,33.3,3.62,0.62,97.98
2014-05-16 18:00:00,32.22,41.43,1.57,0.09,98.01
2014-05-16 19:00:00,30.48,44.76,1.49,0.0,98.05
2014-05-16 20:00:00,30.05,44.34,1.85,0.0,98.1
2014-05-16 21:00:00,29.91,44.24,2.64,0.0,98.15
2014-05-16 22:00:00,30.08,44.88,3.98,0.0,98.18
2014-05-16 23:00:00,29.61,47.5,4.75,0.0,98.19
2014-05-17 00:00:00,28.64,51.7,4.8,0.0,98.18
2014-05-17 01:00:00,27.72,56.45,4.6,0.0,98.17
2014-05-17 02:00:00,26.75,62.1,4.01,0.0,98.19
2014-05-17 03:00:00,25.81,68.33,3.06,0.0,98.22
2014-05-17 04:00:00,25.0,74.28,2.29,0.0,98.27
2014-05-17 05:00:00,24.38,79.33,1.74,0.02,98.34
2014-05-17 06:00:00,25.36,76.66,2.82,0.37,98.43
2014-05-17 07:00:00,26.95,67.53,2.81,1.02,98.51
2014-05-17 08:00:00,28.92,56.53,2.84,1.79,98.57
2014-05-17 09:00:00,30.82,49.3,3.21,2.54,98.59
2014-05-17 10:00:00,31.66,48.67,3.62,2.94,98.59
2014-05-17 11:00:00,31.76,51.32,4.06,3.36,98.56
2014-05-17 12:00:00,31.56,54.53,4.34,3.4,98.52
2014-05-17 13:00:00,31.37,56.66,4.39,2.99,98.47
2014-05-17 14:00:00,31.35,57.23,4.19,2.55,98.42
2014-05-17 15:00:00,31.43,56.55,3.93,1.88,98.39
2014-05-17 16:00:00,31.39,55.86,3.6,1.16,98.37
2014-05-17 17:00:00,30.94,57.99,2.88,0.5,98.36
2014-05-17 18:00:00,29.6,63.45,1.72,0.08,98.38
2014-05-17 19:00:00,28.2,67.97,1.6,0.0,98.4
2014-05-17 20:00:00,27.89,66.92,1.95,0.0,98.43
2014-05-17 21:00:00,27.71,65.55,2.26,0.0,98.45
2014-05-17 22:00:00,27.58,64.17,2.5,0.0,98.46
2014-05-17 23:00:00,27.29,62.31,2.82,0.0,98.46
2014-05-18 00:00:00,26.67,60.91,3.02,0.0,98.43
2014-05-18 01:00:00,25.87,59.69,3.1,0.0,98.41
2014-05-18 02:00:00,24.81,60.18,2.56,0.0,98.4
2014-05-18 03:00:00,23.91,61.42,2.0,0.0,98.41
2014-05-18 04:00:00,23.14,64.25,1.61,0.0,98.45
2014-05-18 05:00:00,22.53,68.03,1.29,0.02,98.51
2014-05-18 06:00:00,24.21,63.32,1.65,0.38,98.58
2014-05-18 07:00:00,26.25,56.4,1.9,1.02,98.65
2014-05-18 08:00:00,28.5,46.25,2.09,1.79,98.7
2014-05-18 09:00:00,30.94,34.82,2.95,2.5,98.72
2014-05-18 10:00:00,32.69,29.47,3.78,3.05,98.72
2014-05-18 11:00:00,34.02,26.49,4.43,3.37,98.68
2014-05-18 12:00:00,35.02,24.49,4.81,3.55,98.62
2014-05-18 13:00:00,35.68,23.2,4.92,3.32,98.55
2014-05-18 14:00:00,36.06,22.44,4.86,2.84,98.47
2014-05-18 15:00:00,36.2,21.89,4.74,2.16,98.41
2014-05-18 16:00:00,35.87,22.22,4.52,1.37,98.36
2014-05-18 17:00:00,35.07,23.47,4.03,0.63,98.34
2014-05-18 18:00:00,32.59,29.4,1.87,0.09,98.34
2014-05-18 19:00:00,30.44,33.69,1.42,0.0,98.37
2014-05-18 20:00:00,29.71,35.26,1.44,0.0,98.42
2014-05-18 21:00:00,29.01,36.84,1.58,0.0,98.45
2014-05-18 22:00:00,28.48,38.03,1.79,0.0,98.46
2014-05-18 23:00:00,28.0,39.06,2.12,0.0,98.45
2014-05-19 00:00:00,27.5,39.95,2.5,0.0,98.42
2014-05-19 01:00:00,26.85,41.1,2.86,0.0,98.4
2014-05-19 02:00:00,26.1,42.49,2.74,0.0,98.4
2014-05-19 03:00:00,25.21,44.37,2.22,0.0,98.41
2014-05-19 04:00:00,24.46,46.06,1.8,0.0,98.45
2014-05-19 05:00:00,23.96,47.43,1.49,0.03,98.5
2014-05-19 06:00:00,25.83,42.45,1.98,0.41,98.56
2014-05-19 07:00:00,27.92,37.48,2.04,1.09,98.62
2014-05-19 08:00:00,31.95,28.46,1.34,1.89,98.64
2014-05-19 09:00:00,34.45,23.82,2.07,2.61,98.65
2014-05-19 10:00:00,36.03,21.43,3.08,3.16,98.62
2014-05-19 11:00:00,37.33,19.31,3.88,3.48,98.56
2014-05-19 12:00:00,38.27,17.75,4.51,3.61,98.48
2014-05-19 13:00:00,38.81,16.51,4.93,3.4,98.41
2014-05-19 14:00:00,38.95,15.65,5.14,2.95,98.35
2014-05-19 15:00:00,38.66,15.25,5.08,2.29,98.3
2014-05-19 16:00:00,37.98,15.34,4.78,1.51,98.27
2014-05-19 17:00:00,36.91,16.06,4.23,0.72,98.25
2014-05-19 18:00:00,34.2,19.81,2.07,0.11,98.27
2014-05-19 19:00:00,31.55,24.15,1.46,0.0,98.32
2014-05-19 20:00:00,30.72,25.23,1.38,0.0,98.38
2014-05-19 21:00:00,30.1,25.93,1.33,0.0,98.42
2014-05-19 22:00:00,29.52,26.59,1.31,0.0,98.44
2014-05-19 23:00:00,28.89,27.37,1.3,0.0,98.42
2014-05-20 00:00:00,28.19,28.29,1.31,0.0,98.39
2014-05-20 01:00:00,27.41,29.47,1.33,0.0,98.35
2014-05-20 02:00:00,26.75,30.63,1.33,0.0,98.33
2014-05-20 03:00:00,26.27,31.74,1.28,0.0,98.33
2014-05-20 04:00:00,25.86,33.13,1.2,0.0,98.36
2014-05-20 05:00:00,25.53,34.86,1.09,0.03,98.41
2014-05-20 06:00:00,26.92,33.42,1.27,0.46,98.47
2014-05-20 07:00:00,28.98,30.0,1.63,1.2,98.53
2014-05-20 08:00:00,33.05,23.52,1.38,2.0,98.55
2014-05-20 09:00:00,35.76,20.37,1.45,2.71,98.54
2014-05-20 10:00:00,37.23,19.3,1.78,3.24,98.51
2014-05-20 11:00:00,38.41,18.38,2.14,3.54,98.45
2014-05-20 12:00:00,39.24,17.76,2.4,3.66,98.37
2014-05-20 13:00:00,39.74,17.42,2.6,3.4,98.28
2014-05-20 14:00:00,39.87,17.31,2.71,2.92,98.2
2014-05-20 15:00:00,39.59,17.63,2.71,2.25,98.14
2014-05-20 16:00:00,39.07,17.8,2.72,1.47,98.1
2014-05-20 17:00:00,38.09,18.51,2.71,0.68,98.08
2014-05-20 18:00:00,36.09,20.9,1.56,0.1,98.09
2014-05-20 19:00:00,33.86,23.98,1.11,0.0,98.13
2014-05-20 20:00:00,33.21,25.52,1.04,0.0,98.18
2014-05-20 21:00:00,32.56,27.34,0.96,0.0,98.22
2014-05-20 22:00:00,31.8,28.55,0.98,0.0,98.24
2014-05-20 23:00:00,30.79,29.87,1.18,0.0,98.21
2014-05-21 00:00:00,29.58,32.01,1.71,0.0,98.18
2014-05-21 01:00:00,28.76,34.67,2.55,0.0,98.17
2014-05-21 02:00:00,28.12,39.05,3.1,0.0,98.17
2014-05-21 03:00:00,27.39,45.2,3.24,0.0,98.19
2014-05-21 04:00:00,26.72,51.11,3.15,0.0,98.21
2014-05-21 05:00:00,26.27,55.37,2.97,0.03,98.25
2014-05-21 06:00:00,27.56,53.09,4.06,0.48,98.31
2014-05-21 07:00:00,29.81,46.44,3.97,1.21,98.36
2014-05-21 08:00:00,32.73,37.97,3.69,2.01,98.39
2014-05-21 09:00:00,36.49,26.09,3.47,2.72,98.39
2014-05-21 10:00:00,38.57,21.38,3.6,3.25,98.35
2014-05-21 11:00:00,39.79,19.5,3.82,3.38,98.27
2014-05-21 12:00:00,40.67,18.08,4.03,3.67,98.18
2014-05-21 13:00:00,41.2,17.1,4.09,3.45,98.09
2014-05-21 14:00:00,41.4,16.38,4.12,3.02,98.02
2014-05-21 15:00:00,41.21,16.2,4.07,2.37,97.97
2014-05-21 16:00:00,40.65,16.3,4.01,1.6,97.94
2014-05-21 17:00:00,39.63,17.1,3.77,0.78,97.92
2014-05-21 18:00:00,37.33,19.7,1.98,0.12,97.93
2014-05-21 19:00:00,34.76,23.81,1.35,0.0,97.94
2014-05-21 20:00:00,33.87,25.49,1.3,0.0,97.97
2014-05-21 21:00:00,33.01,26.66,1.31,0.0,97.98
2014-05-21 22:00:00,32.06,27.89,1.42,0.0,97.98
2014-05-21 23:00:00,31.09,29.29,1.83,0.0,97.96
2014-05-22 00:00:00,30.3,31.18,2.7,0.0,97.93
2014-05-22 01:00:00,29.49,35.27,3.87,0.0,97.93
2014-05-22 02:00:00,28.35,42.87,4.2,0.0,97.93
2014-05-22 03:00:00,27.25,51.85,3.98,0.0,97.93
2014-05-22 04:00:00,26.4,59.79,3.58,0.0,97.96
2014-05-22 05:00:00,25.87,65.71,3.3,0.03,98.0
2014-05-22 06:00:00,26.86,64.47,4.24,0.45,98.06
2014-05-22 07:00:00,29.38,54.3,4.42,1.19,98.1
2014-05-22 08:00:00,32.55,43.09,4.58,1.99,98.12
2014-05-22 09:00:00,36.63,28.53,5.14,2.7,98.11
2014-05-22 10:00:00,39.85,19.78,5.68,3.23,98.07
2014-05-22 11:00:00,41.49,16.85,6.09,3.53,98.0
2014-05-22 12:00:00,42.5,15.13,6.32,3.67,97.92
